image_id,version_key,level,filepath,iou,bf1,sam2_score,status
74,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/74_motion_blur_25.jpg,8.014490198278487e-05,0.021804966686856452,0.9712901711463928,Success
74,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/74_gaussian_blur_3.jpg,0.0,0.0,0.9862224459648132,Success
74,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/74_gaussian_blur_5.jpg,0.0,0.0,0.986735463142395,Success
74,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/74_gaussian_blur_11.jpg,0.0,0.0,0.9874110817909241,Success
74,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/74_gaussian_blur_21.jpg,0.00021442793689692143,0.055029746860053665,0.9558229446411133,Success
74,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/74_gaussian_blur_31.jpg,0.0016646685553273212,0.010337561130770149,0.9716160893440247,Success
74,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/74_low_contrast_0.8.jpg,0.0,0.0,0.9861556887626648,Success
74,low_contrast_1.0,1.0,/content/SAM2_analysis/data/images/img_degraded/low_contrast/74_low_contrast_1.0.jpg,0.0,0.0,0.9857978224754333,Success
74,low_contrast_0.4,0.4,/content/SAM2_analysis/data/images/img_degraded/low_contrast/74_low_contrast_0.4.jpg,0.0,0.0,0.9864266514778137,Success
74,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/74_low_contrast_0.6.jpg,0.0,0.0,0.9864110350608826,Success
74,low_contrast_0.2,0.2,/content/SAM2_analysis/data/images/img_degraded/low_contrast/74_low_contrast_0.2.jpg,1.4672976046366605e-05,0.05299145299145299,0.9738380908966064,Success
74,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/74_jpeg_compression_80.jpg,0.0,0.0,0.9859519004821777,Success
74,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/74_jpeg_compression_40.jpg,0.0,0.0,0.9844812154769897,Success
74,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/74_jpeg_compression_20.jpg,0.0,0.0,0.9829419851303101,Success
74,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/74_jpeg_compression_100.jpg,0.0,0.0,0.9858766794204712,Success
74,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/74_jpeg_compression_60.jpg,0.0,0.0,0.9856929779052734,Success
60,original,0.0,/content/SAM2_analysis/data/images/gt_img/60.jpg,0.0007638413317178529,0.02873457358629582,0.9286360144615173,Success
60,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/60_motion_blur_45.jpg,0.08998015340878614,0.012108536518245365,0.8832741379737854,Success
60,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/60_motion_blur_5.jpg,0.01123867069486405,0.054290389206298105,0.8841583728790283,Success
60,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/60_motion_blur_25.jpg,0.06608569353667393,0.011111111111111112,0.8879614472389221,Success
60,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/60_motion_blur_35.jpg,0.07776883883078574,0.012385179069047373,0.9010072350502014,Success
60,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/60_motion_blur_15.jpg,0.05592937503364375,0.01251433934716863,0.8660903573036194,Success
60,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/60_gaussian_blur_21.jpg,0.012576841680943264,0.04828951247245111,0.8285154700279236,Success
60,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/60_gaussian_blur_31.jpg,0.009358926772363328,0.01550387596899225,0.8918420076370239,Success
